Date,Date,NSE_Code,NSE_Volume,NSE_Delivery,Price,PrevClose,Traded_Value_lacs,Segment,Segment
230120,230120,CEATLTD,46614.0,15315.0,1614.1,1614.25,247.2,EQ,EQ
230120,230120,CELEBRITY,16990.0,11460.0,16.95,16.7,1.94,EQ,EQ
230120,230120,CENTENKA,64281.0,40873.0,418.75,416.55,171.16,EQ,EQ
230120,230120,CENTEXT,117961.0,80833.0,9.5,9.6,7.68,EQ,EQ
230120,230120,CENTRALBK,5293961.0,2486959.0,31.9,32.45,793.34,EQ,EQ
230120,230120,CENTRUM,1155126.0,736374.0,24.6,23.65,181.15,EQ,EQ
230120,230120,CENTUM,6559.0,2844.0,656.15,666.35,18.66,EQ,EQ
230120,230120,CENTURYPLY,49027.0,19699.0,496.55,496.95,97.82,EQ,EQ
230120,230120,CENTURYTEX,22755.0,11158.0,704.05,701.75,78.56,EQ,EQ
230120,230120,CERA,20393.0,8628.0,5286.2,5400.8,456.09,EQ,EQ
230120,230120,CEREBRAINT,381759.0,243774.0,12.05,12.0,29.37,EQ,EQ
230120,230120,CESC,1590255.0,969776.0,73.8,74.8,715.69,EQ,EQ
230120,230120,CGCL,277797.0,27638.0,774.25,776.9,213.99,EQ,EQ
230120,230120,CGPOWER,2704855.0,1540490.0,312.75,313.85,4817.88,EQ,EQ
230120,230120,CHALET,38824.0,19216.0,340.15,336.5,65.36,EQ,EQ
230120,230120,CHAMBLFERT,659487.0,221985.0,303.5,309.05,673.72,EQ,EQ
230120,230120,CHEMBOND,204575.0,65646.0,271.2,276.25,178.03,EQ,EQ
230120,230120,CHEMCON,29927.0,16281.0,287.35,287.0,46.78,EQ,EQ
230120,230120,CHEMFAB,10119.0,5664.0,267.3,268.9,15.14,EQ,EQ
230120,230120,CHEMPLASTS,310128.0,129947.0,451.1,444.8,586.19,EQ,EQ
230120,230120,CHENNPETRO,275394.0,96500.0,227.35,229.95,219.39,EQ,EQ
230120,230120,CHEVIOT,1610.0,1065.0,1134.55,1143.8,12.08,EQ,EQ
230120,230120,CHOICEIN,30181.0,8566.0,268.1,266.3,22.97,EQ,EQ
230120,230120,CHOLAFIN,964737.0,444873.0,706.25,701.25,3141.92,EQ,EQ
230120,230120,CHOLAHLDNG,8195.0,2958.0,586.35,597.35,17.34,EQ,EQ
230120,230120,CIGNITITEC,105564.0,80823.0,568.9,567.9,459.8,EQ,EQ
230120,230120,CINELINE,208707.0,127238.0,114.55,108.8,145.75,EQ,EQ
230120,230120,CINEVISTA,16944.0,8038.0,11.7,11.65,0.94,EQ,EQ
230120,230120,CIPLA,954230.0,622169.0,1053.45,1064.85,6554.24,EQ,EQ
230120,230120,CLEAN,25775.0,14391.0,1421.5,1428.3,204.57,EQ,EQ
230120,230120,CLEDUCATE,16974.0,9897.0,63.5,63.2,6.28,EQ,EQ
230120,230120,CLNINDIA,15102.0,8918.0,343.5,344.35,30.63,EQ,EQ
230120,230120,CLOUD,187500.0,85500.0,1321.7,1259.85,1130.05,SM,SM
230120,230120,CLSEL,181545.0,80531.0,136.95,140.55,110.29,EQ,EQ
230120,230120,CMMIPL,18000.0,18000.0,6.7,6.4,1.21,ST,ST
230120,230120,CMNL,1230000.0,1167000.0,58.2,55.45,679.19,ST,ST
230120,230120,CMRSL,1600.0,1600.0,206.0,215.0,3.3,SM,SM
230120,230120,CMSINFO,358137.0,149628.0,310.1,309.6,464.0,EQ,EQ
230120,230120,COALINDIA,13444947.0,2755835.0,227.0,223.95,6255.75,EQ,EQ
230120,230120,COASTCORP,5669.0,2706.0,227.0,225.05,6.14,EQ,EQ
230120,230120,COCHINSHIP,1508064.0,239815.0,508.3,496.9,1218.98,EQ,EQ
230120,230120,COFFEEDAY,578327.0,315882.0,45.8,46.1,144.67,EQ,EQ
230120,230120,COFORGE,1986822.0,271070.0,4102.0,3966.55,11119.29,EQ,EQ
230120,230120,COLPAL,218837.0,152332.0,1500.05,1500.15,2285.06,EQ,EQ
230120,230120,COMPINFO,2506512.0,732760.0,20.45,19.4,149.85,EQ,EQ
230120,230120,COMPUSOFT,51199.0,28168.0,20.05,19.65,5.65,EQ,EQ
230120,230120,CONCOR,903700.0,518898.0,705.65,711.55,3661.6,EQ,EQ
230120,230120,CONFIPET,687262.0,407149.0,75.8,77.55,308.62,EQ,EQ
230120,230120,CONSOFINVT,1147.0,665.0,135.4,136.4,0.9,EQ,EQ
230120,230120,CONSUMBEES,30615.0,28085.0,80.61,81.39,22.64,EQ,EQ
230120,230120,CONTI,46662.0,29997.0,22.8,22.45,6.84,SM,SM
230120,230120,CONTROLPR,22550.0,17718.0,418.6,408.6,74.17,EQ,EQ
230120,230120,COOLCAPS,12750.0,10500.0,510.0,516.75,53.55,SM,SM
230120,230120,CORALFINAC,49164.0,19822.0,35.1,35.1,6.96,EQ,EQ
230120,230120,CORDSCABLE,71716.0,40428.0,75.1,75.95,30.36,EQ,EQ
230120,230120,COROMANDEL,221348.0,136141.0,866.45,881.9,1179.59,EQ,EQ
230120,230120,COSMOFIRST,36751.0,13598.0,763.5,777.8,103.82,EQ,EQ
230120,230120,CPSEETF,7470157.0,6882212.0,39.1,38.82,2690.94,EQ,EQ
230120,230120,CRAFTSMAN,29150.0,17279.0,3477.4,3520.55,600.86,EQ,EQ
230120,230120,CREATIVE,3631.0,2363.0,536.25,551.05,12.67,EQ,EQ
230120,230120,CREATIVEYE,2215.0,1715.0,4.4,4.4,0.08,EQ,EQ
230120,230120,CREDITACC,36432.0,14934.0,914.65,911.2,136.59,EQ,EQ
230120,230120,CREST,2159.0,1819.0,183.4,183.7,3.34,EQ,EQ
230120,230120,CRISIL,6575.0,3665.0,3002.6,2992.9,110.05,EQ,EQ
230120,230120,CROMPTON,889729.0,543737.0,323.25,324.9,1757.63,EQ,EQ
230120,230120,CSBBANK,193761.0,90120.0,252.75,253.65,227.78,EQ,EQ
230120,230120,CSLFINANCE,9086.0,2094.0,254.55,253.0,5.33,EQ,EQ
230120,230120,CTE,16239.0,10193.0,60.7,63.0,6.19,EQ,EQ
230120,230120,CUB,2032491.0,1221061.0,159.75,159.5,1950.64,EQ,EQ
230120,230120,CUBEXTUB,22442.0,14577.0,34.55,34.8,5.04,EQ,EQ
230120,230120,CUMMINSIND,514524.0,372593.0,1447.25,1459.15,5392.35,EQ,EQ
230120,230120,CUPID,87527.0,44299.0,277.25,268.3,122.82,EQ,EQ
230120,230120,CYBERMEDIA,77944.0,22581.0,17.95,17.25,4.05,EQ,EQ
230120,230120,CYBERTECH,27349.0,15570.0,128.95,130.25,20.08,EQ,EQ
230120,230120,CYIENT,225093.0,119788.0,873.9,874.85,1046.83,EQ,EQ
230120,230120,DAAWAT,310474.0,145102.0,115.15,116.1,167.08,EQ,EQ
230120,230120,DABUR,2511076.0,1279411.0,566.0,554.95,7241.47,EQ,EQ
230120,230120,DALBHARAT,126074.0,47185.0,1839.1,1877.05,867.78,EQ,EQ
230120,230120,DALMIASUG,44628.0,19874.0,365.9,370.35,72.72,EQ,EQ
230120,230120,DAMODARIND,21888.0,9044.0,53.6,54.05,4.85,EQ,EQ
230120,230120,DANGEE,363876.0,269936.0,17.85,18.0,48.18,EQ,EQ
230120,230120,DATAMATICS,411789.0,107194.0,299.3,306.8,320.83,EQ,EQ
230120,230120,DATAPATTNS,48788.0,15300.0,1249.4,1240.95,191.16,EQ,EQ
230120,230120,DBCORP,113551.0,67178.0,127.1,127.4,85.38,EQ,EQ
230120,230120,DBL,82981.0,43984.0,216.2,218.5,95.09,EQ,EQ
230120,230120,DBOL,94643.0,37897.0,182.5,181.5,69.16,EQ,EQ
230120,230120,DBREALTY,123746.0,73827.0,92.85,93.05,68.55,EQ,EQ
230120,230120,DBSTOCKBRO,1295.0,1080.0,23.8,23.7,0.26,EQ,EQ
230120,230120,DCAL,166442.0,96145.0,86.9,88.6,83.55,EQ,EQ
230120,230120,DCBBANK,417748.0,149014.0,124.0,123.7,184.78,EQ,EQ
230120,230120,DCM,39518.0,19288.0,79.35,76.85,15.31,EQ,EQ
230120,230120,DCMFINSERV,9262.0,8887.0,5.2,5.25,0.46,EQ,EQ
230120,230120,DCMNVL,16062.0,8747.0,169.35,168.9,14.81,EQ,EQ
230120,230120,DCMSHRIRAM,177096.0,20530.0,898.15,895.2,184.39,EQ,EQ
230120,230120,DCMSRIND,68903.0,33229.0,73.6,73.8,24.46,EQ,EQ
230120,230120,DCW,790036.0,436633.0,52.95,53.7,231.2,EQ,EQ
230120,230120,DCXINDIA,150448.0,83914.0,212.2,213.55,178.07,EQ,EQ
230120,230120,DECCANCE,2955.0,2109.0,481.6,479.55,10.16,EQ,EQ
230120,230120,DEEPAKFERT,415386.0,258103.0,661.45,687.9,1707.22,EQ,EQ
230120,230120,DEEPAKNTR,233415.0,96074.0,1887.55,1925.45,1813.44,EQ,EQ
230120,230120,DEEPENR,8779.0,4809.0,129.55,129.7,6.23,EQ,EQ
230120,230120,DEEPINDS,82826.0,47653.0,307.85,298.35,146.7,EQ,EQ
230120,230120,DELHIVERY,915990.0,522102.0,306.2,303.6,1598.68,EQ,EQ
230120,230120,DELPHIFX,1624.0,896.0,371.3,373.45,3.33,EQ,EQ
230120,230120,DELTACORP,2098415.0,543189.0,201.75,199.95,1095.88,EQ,EQ
230120,230120,DELTAMAGNT,1437.0,775.0,76.8,76.55,0.6,EQ,EQ
230120,230120,DEN,515227.0,222987.0,33.1,32.8,73.81,EQ,EQ
230120,230120,DENORA,8264.0,3914.0,815.35,809.85,31.91,EQ,EQ
230120,230120,DESTINY,144000.0,132000.0,20.95,20.0,27.65,SM,SM
230120,230120,DEVYANI,1213268.0,550625.0,161.65,161.55,890.09,EQ,EQ
230120,230120,DFMFOODS,28848.0,16465.0,458.4,457.85,75.48,EQ,EQ
230120,230120,DGCONTENT,40584.0,25814.0,17.1,16.7,4.41,EQ,EQ
230120,230120,DHAMPURSUG,143438.0,64140.0,230.8,234.95,148.04,EQ,EQ
230120,230120,DHANBANK,1730047.0,575951.0,19.1,19.35,110.01,EQ,EQ
230120,230120,DHANI,2222209.0,1155441.0,37.05,38.85,428.09,EQ,EQ
230120,230120,DHANUKA,14752.0,6581.0,705.95,713.55,46.46,EQ,EQ
230120,230120,DHARMAJ,255051.0,227180.0,189.9,190.15,431.41,EQ,EQ
230120,230120,DHRUV,54077.0,23844.0,64.75,66.95,15.44,EQ,EQ
230120,230120,DHUNINV,997.0,365.0,684.45,686.75,2.5,EQ,EQ
230120,230120,DIAMONDYD,3140.0,1909.0,865.85,857.75,16.53,EQ,EQ
230120,230120,DICIND,3429.0,1883.0,378.35,385.95,7.12,EQ,EQ
230120,230120,DIGISPICE,50978.0,38114.0,25.6,25.75,9.76,EQ,EQ
230120,230120,DIL,266150.0,203752.0,13.9,13.55,28.32,EQ,EQ
230120,230120,DISHTV,5923610.0,2033176.0,17.5,17.55,355.81,EQ,EQ
230120,230120,DIVISLAB,168535.0,79672.0,3343.15,3382.0,2663.55,EQ,EQ
230120,230120,DIVOPPBEES,10859.0,7522.0,48.91,49.21,3.68,EQ,EQ
230120,230120,DIXON,134510.0,49741.0,3516.0,3545.25,1748.89,EQ,EQ
230120,230120,DJML,2062.0,1435.0,155.3,155.9,2.23,EQ,EQ
230120,230120,DKEGL,3000.0,3000.0,60.0,59.0,1.8,SM,SM
230120,230120,DLF,3988074.0,1296236.0,369.3,375.4,4787.0,EQ,EQ
230120,230120,DLINKINDIA,178378.0,81979.0,216.2,216.6,177.24,EQ,EQ
230120,230120,DMART,522635.0,351073.0,3513.75,3565.1,12335.83,EQ,EQ
230120,230120,DMCC,40744.0,27221.0,274.05,291.6,74.6,EQ,EQ
230120,230120,DNAMEDIA,17416.0,10803.0,3.05,3.1,0.33,EQ,EQ
230120,230120,DODLA,10620.0,5803.0,502.2,504.85,29.14,EQ,EQ
230120,230120,DOLATALGO,115915.0,79081.0,62.85,61.3,49.7,EQ,EQ
230120,230120,DOLLAR,8320.0,4757.0,409.75,411.75,19.49,EQ,EQ
230120,230120,DOLLEX,84000.0,72000.0,39.0,38.4,28.08,SM,SM
230120,230120,DONEAR,184571.0,112978.0,102.75,105.7,116.08,EQ,EQ
230120,230120,DPABHUSHAN,4627.0,3823.0,300.2,307.45,11.48,EQ,EQ
230120,230120,DPSCLTD,39141.0,26967.0,12.75,12.8,3.44,EQ,EQ
230120,230120,DPWIRES,5445.0,2936.0,401.65,397.8,11.79,EQ,EQ
230120,230120,DREAMFOLKS,429740.0,176953.0,408.05,392.45,722.06,EQ,EQ
230120,230120,DREDGECORP,39803.0,9846.0,365.1,362.55,35.95,EQ,EQ
230120,230120,DRL,6000.0,6000.0,6.8,6.5,0.41,SM,SM
230120,230120,DRREDDY,236535.0,135237.0,4350.6,4332.2,5883.62,EQ,EQ
230120,230120,DRSDILIP,9600.0,9600.0,74.5,74.5,7.15,SM,SM
230120,230120,DSPBANKETF,159.0,154.0,42.43,42.32,0.07,EQ,EQ
230120,230120,DSPN50ETF,887.0,505.0,182.5,183.5,0.92,EQ,EQ
230120,230120,DSPNEWETF,1061.0,837.0,208.35,209.4,1.74,EQ,EQ
230120,230120,DSPQ50ETF,7970.0,6312.0,160.07,161.5,10.1,EQ,EQ
230120,230120,DSPSILVETF,3726.0,2507.0,67.95,66.73,1.7,EQ,EQ
230120,230120,DSSL,133517.0,48410.0,433.65,406.45,209.93,EQ,EQ
230120,230120,DTIL,4764.0,2487.0,237.4,238.1,5.9,EQ,EQ
230120,230120,DUCOL,48000.0,48000.0,123.35,117.5,59.21,ST,ST
230120,230120,DUGLOBAL,8125.0,6250.0,190.0,200.0,11.88,SM,SM
230120,230120,DVL,12299.0,7053.0,236.35,240.6,16.67,EQ,EQ
230120,230120,DWARKESH,419848.0,179396.0,99.2,99.45,177.96,EQ,EQ
230120,230120,DYCL,190036.0,67618.0,213.4,201.5,144.3,EQ,EQ
230120,230120,DYNAMATECH,4125.0,2903.0,2494.35,2494.65,72.41,EQ,EQ
230120,230120,DYNAMIC,6000.0,6000.0,19.9,20.85,1.19,SM,SM
230120,230120,DYNPRO,13388.0,8456.0,287.15,291.8,24.28,EQ,EQ
230120,230120,E2E,3885.0,3042.0,179.5,172.25,5.46,EQ,EQ
230120,230120,EASEMYTRIP,6979975.0,2071968.0,55.15,54.65,1142.69,EQ,EQ
230120,230120,EBANK,1.0,1.0,4400.11,4845.0,0.04,EQ,EQ
230120,230120,EBBETF0423,2405.0,2359.0,1211.25,1211.97,28.57,EQ,EQ
230120,230120,EBBETF0425,7854.0,7450.0,1100.33,1100.15,81.97,EQ,EQ
230120,230120,EBBETF0430,10965.0,10738.0,1233.68,1234.03,132.47,EQ,EQ
230120,230120,EBBETF0431,56668.0,55270.0,1105.44,1106.5,610.98,EQ,EQ
230120,230120,EBBETF0433,9421.0,6687.0,1007.25,1007.42,67.35,EQ,EQ
230120,230120,ECLERX,24782.0,16110.0,1398.7,1429.1,225.33,EQ,EQ
230120,230120,EDELWEISS,2847512.0,835940.0,71.25,75.3,595.61,EQ,EQ
230120,230120,EICHERMOT,389881.0,214431.0,3150.5,3166.7,6755.65,EQ,EQ
230120,230120,EIDPARRY,111418.0,55643.0,541.8,547.15,301.47,EQ,EQ
230120,230120,EIFFL,6604.0,6333.0,150.65,152.1,9.54,EQ,EQ
230120,230120,EIHAHOTELS,3263.0,2114.0,401.55,403.1,8.49,EQ,EQ
230120,230120,EIHOTEL,294868.0,126613.0,168.1,168.75,212.84,EQ,EQ
230120,230120,EIMCOELECO,3189.0,2165.0,420.2,408.25,9.1,EQ,EQ
230120,230120,EKC,173561.0,67828.0,94.35,93.8,64.0,EQ,EQ
230120,230120,ELDEHSG,2406.0,1441.0,583.5,577.4,8.41,EQ,EQ
230120,230120,ELECON,70932.0,39078.0,377.75,385.3,147.62,EQ,EQ
230120,230120,ELECTCAST,1081856.0,605742.0,38.4,38.65,232.6,EQ,EQ
230120,230120,ELECTHERM,12303.0,7159.0,73.0,73.45,5.23,EQ,EQ
230120,230120,ELGIEQUIP,433587.0,304781.0,381.95,387.8,1164.11,EQ,EQ
230120,230120,ELIN,57531.0,32567.0,223.1,226.65,72.66,EQ,EQ
230120,230120,EMAMILTD,566064.0,523440.0,424.45,433.05,2221.74,EQ,EQ
230120,230120,EMAMIPAP,10557.0,4931.0,146.65,143.75,7.23,EQ,EQ
230120,230120,EMAMIREAL,41935.0,22635.0,83.8,84.15,18.97,EQ,EQ
230120,230120,EMIL,247602.0,140043.0,81.7,81.7,114.42,EQ,EQ
230120,230120,EMKAY,26725.0,13830.0,75.6,75.8,10.46,EQ,EQ
230120,230120,EMKAYTOOLS,600.0,600.0,259.05,269.0,1.55,SM,SM
230120,230120,EMMBI,10577.0,7641.0,97.55,97.0,7.45,EQ,EQ
230120,230120,EMUDHRA,304162.0,132848.0,271.45,280.8,360.62,EQ,EQ
230120,230120,ENDURANCE,18699.0,9223.0,1418.3,1436.85,130.81,EQ,EQ
230120,230120,ENERGYDEV,147280.0,96794.0,21.0,21.45,20.33,EQ,EQ
230120,230120,ENGINERSIN,22008316.0,5486145.0,87.9,84.15,4822.32,EQ,EQ
230120,230120,ENIL,15738.0,8223.0,144.2,147.3,11.86,EQ,EQ
230120,230120,EPL,943931.0,779640.0,160.9,162.9,1254.44,EQ,EQ
230120,230120,EQUITAS,451903.0,242945.0,127.15,126.4,308.9,EQ,EQ
230120,230120,EQUITASBNK,2175431.0,1055768.0,56.6,56.2,597.56,EQ,EQ
230120,230120,ERIS,52652.0,27989.0,631.6,644.1,176.78,EQ,EQ
230120,230120,EROSMEDIA,206438.0,154421.0,26.1,26.15,40.3,EQ,EQ
230120,230120,ESABINDIA,2556.0,1767.0,3952.45,3921.75,69.84,EQ,EQ
230120,230120,ESCORTS,117077.0,47281.0,2094.9,2101.6,990.49,EQ,EQ
230120,230120,ESSARSHPNG,213666.0,149092.0,9.1,9.3,13.57,EQ,EQ
230120,230120,ESTER,64433.0,33565.0,126.65,126.4,42.51,EQ,EQ
230120,230120,ETHOSLTD,5544.0,2598.0,997.45,1002.0,25.91,EQ,EQ
230120,230120,EUROBOND,16000.0,14000.0,113.0,114.0,15.82,SM,SM
230120,230120,EVEREADY,43985.0,27902.0,360.25,365.5,100.52,EQ,EQ
230120,230120,EVERESTIND,10702.0,5812.0,763.35,756.35,44.37,EQ,EQ
230120,230120,EXCELINDUS,2875.0,1800.0,1117.95,1124.9,20.12,EQ,EQ
230120,230120,EXIDEIND,2166966.0,1011749.0,186.5,189.5,1886.91,EQ,EQ
230120,230120,EXPLEOSOL,2629.0,1574.0,1250.75,1254.6,19.69,EQ,EQ
230120,230120,EXXARO,248017.0,135394.0,130.25,132.1,176.35,EQ,EQ
230120,230120,FACT,898009.0,250153.0,318.6,329.2,796.99,EQ,EQ
230120,230120,FAIRCHEMOR,6597.0,2843.0,1195.35,1196.5,33.98,EQ,EQ
230120,230120,FAZE3Q,2502.0,1546.0,284.8,280.75,4.4,EQ,EQ
230120,230120,FCL,204493.0,84163.0,240.95,240.3,202.79,EQ,EQ
230120,230120,FCONSUMER,3517394.0,2064928.0,1.3,1.35,26.84,EQ,EQ
230120,230120,FCSSOFT,1537953.0,1036930.0,2.65,2.65,27.48,EQ,EQ
230120,230120,FDC,48274.0,20833.0,260.0,261.1,54.17,EQ,EQ
230120,230120,FEDERALBNK,11820995.0,5396960.0,134.25,136.0,7245.42,EQ,EQ
230120,230120,FEL,3820936.0,2765780.0,1.65,1.7,45.64,EQ,EQ
230120,230120,FELDVR,22216.0,11414.0,7.4,7.15,0.84,EQ,EQ
230120,230120,FELIX,72000.0,36000.0,114.85,112.25,41.35,SM,SM
230120,230120,FIBERWEB,15963.0,9085.0,36.75,36.65,3.34,EQ,EQ
230120,230120,FIDEL,12000.0,12000.0,70.0,70.25,8.4,SM,SM
230120,230120,FIEMIND,384281.0,47403.0,1661.7,1532.0,787.7,EQ,EQ
230120,230120,FILATEX,491608.0,313035.0,43.4,44.8,135.86,EQ,EQ
230120,230120,FINCABLES,122096.0,56766.0,556.85,568.55,316.1,EQ,EQ
230120,230120,FINEORG,10899.0,5530.0,5466.95,5500.05,302.32,EQ,EQ
230120,230120,FINOPB,61630.0,27769.0,249.7,257.1,69.34,EQ,EQ
230120,230120,FINPIPE,298004.0,88216.0,174.1,172.9,153.58,EQ,EQ
230120,230120,FIVESTAR,21039.0,9824.0,591.9,591.45,58.15,EQ,EQ
230120,230120,FLUOROCHEM,104475.0,59158.0,2738.05,2699.55,1619.78,EQ,EQ
230120,230120,FMGOETZE,49323.0,40415.0,310.3,309.9,125.41,EQ,EQ
230120,230120,FMNL,24756.0,16756.0,5.4,5.45,0.9,EQ,EQ
230120,230120,FOCE,7200.0,7200.0,713.0,709.0,51.34,SM,SM
230120,230120,FOCUS,15234.0,11030.0,340.65,342.8,37.57,EQ,EQ
230120,230120,FORCEMOT,29706.0,15225.0,1499.65,1508.9,228.32,EQ,EQ
230120,230120,FORTIS,568122.0,374115.0,284.3,285.95,1063.61,EQ,EQ
230120,230120,FOSECOIND,6809.0,3266.0,2048.9,2017.45,66.92,EQ,EQ
230120,230120,FROG,18000.0,11200.0,217.3,212.95,24.34,SM,SM
230120,230120,FSL,1003366.0,329130.0,102.65,103.95,337.85,EQ,EQ
230120,230120,FUSION,261728.0,126888.0,410.7,403.1,521.13,EQ,EQ
230120,230120,GABRIEL,167206.0,69058.0,182.85,179.75,126.27,EQ,EQ
230120,230120,GAEL,356093.0,99218.0,251.15,247.5,249.19,EQ,EQ
230120,230120,GAIL,13615997.0,7738530.0,99.0,97.6,7661.14,EQ,EQ
230120,230120,GALAXYSURF,10112.0,5941.0,2354.35,2354.45,139.87,EQ,EQ
230120,230120,GALLANTT,897662.0,382922.0,68.85,62.75,263.64,EQ,EQ
230120,230120,GANDHITUBE,8963.0,5921.0,574.3,575.25,34.0,EQ,EQ
230120,230120,GANECOS,42962.0,30658.0,880.15,892.65,269.84,EQ,EQ
230120,230120,GANESHBE,44237.0,35197.0,140.05,140.6,49.29,EQ,EQ
230120,230120,GANESHHOUC,89226.0,37063.0,368.8,378.15,136.69,EQ,EQ
230120,230120,GANGAFORGE,127766.0,101792.0,4.35,4.4,4.43,EQ,EQ
230120,230120,GANGESSECU,9045.0,2522.0,117.95,120.45,2.97,EQ,EQ
230120,230120,GARFIBRES,10671.0,7080.0,2959.05,2965.1,209.5,EQ,EQ
230120,230120,GATEWAY,127025.0,91824.0,66.7,66.7,61.25,EQ,EQ
230120,230120,GATI,262374.0,83282.0,148.45,148.35,123.63,EQ,EQ
230120,230120,GAYAHWS,177611.0,106960.0,0.85,0.85,0.91,EQ,EQ
230120,230120,GEECEE,10439.0,3840.0,148.75,149.25,5.71,EQ,EQ
230120,230120,GEEKAYWIRE,33250.0,20858.0,92.8,92.8,19.36,EQ,EQ
230120,230120,GENCON,2118724.0,1714950.0,67.0,68.4,1149.02,EQ,EQ
230120,230120,GENESYS,5720.0,3911.0,469.2,469.9,18.35,EQ,EQ
230120,230120,GENUSPAPER,254810.0,112457.0,17.7,17.45,19.9,EQ,EQ
230120,230120,GENUSPOWER,274739.0,101920.0,90.9,92.15,92.65,EQ,EQ
230120,230120,GEOJITFSL,439310.0,232726.0,49.45,48.6,115.08,EQ,EQ
230120,230120,GEPIL,33692.0,19078.0,135.35,137.2,25.82,EQ,EQ
230120,230120,GESHIP,181776.0,51741.0,633.1,651.05,327.57,EQ,EQ
230120,230120,GET&D,36514.0,20773.0,116.95,114.65,24.29,EQ,EQ
230120,230120,GFLLIMITED,16187.0,9430.0,63.55,63.2,5.99,EQ,EQ
230120,230120,GHCL,153322.0,87764.0,507.65,514.75,445.53,EQ,EQ
230120,230120,GICHSGFIN,547912.0,203975.0,208.75,212.65,425.8,EQ,EQ
230120,230120,GICRE,1515652.0,333827.0,174.25,176.75,581.69,EQ,EQ
230120,230120,GILLANDERS,718608.0,216839.0,82.35,77.65,178.57,EQ,EQ
230120,230120,GILLETTE,1536.0,1090.0,4934.85,4945.75,53.79,EQ,EQ
230120,230120,GILT5YBEES,113918.0,80476.0,50.63,50.69,40.74,EQ,EQ
230120,230120,GINNIFILA,64666.0,40638.0,34.7,35.0,14.1,EQ,EQ
230120,230120,GIPCL,88401.0,51691.0,84.25,85.25,43.55,EQ,EQ
230120,230120,GKWLIMITED,144.0,122.0,555.5,551.7,0.68,EQ,EQ
230120,230120,GLAND,316619.0,139078.0,1386.65,1395.65,1928.53,EQ,EQ
230120,230120,GLAXO,21549.0,15411.0,1289.2,1298.15,198.68,EQ,EQ
230120,230120,GLENMARK,390791.0,157413.0,417.9,421.3,657.83,EQ,EQ
230120,230120,GLFL,1735.0,1735.0,2.8,2.85,0.05,EQ,EQ
230120,230120,GLOBAL,121707.0,56585.0,206.5,206.6,116.85,EQ,EQ
230120,230120,GLOBALVECT,12843.0,5731.0,56.3,56.4,3.23,EQ,EQ
230120,230120,GLOBE,875996.0,660181.0,4.25,4.3,28.06,EQ,EQ
230120,230120,GLOBUSSPR,51158.0,21148.0,802.85,801.0,169.79,EQ,EQ
230120,230120,GLS,44947.0,35467.0,400.45,406.95,142.03,EQ,EQ
230120,230120,GMBREW,14494.0,6680.0,598.4,600.7,39.97,EQ,EQ
230120,230120,GMDCLTD,873742.0,353004.0,155.45,157.55,548.74,EQ,EQ
230120,230120,GMMPFAUDLR,55092.0,22510.0,1546.75,1536.05,348.17,EQ,EQ
230120,230120,GMRINFRA,5824125.0,1910703.0,39.8,40.3,760.46,EQ,EQ
230120,230120,GMRP&UI,480687.0,399455.0,20.7,21.45,82.69,EQ,EQ
230120,230120,GNA,15706.0,10381.0,704.65,708.85,73.15,EQ,EQ
230120,230120,GNFC,550495.0,170399.0,563.5,561.95,960.2,EQ,EQ
230120,230120,GOACARBON,84369.0,40079.0,578.95,594.15,232.04,EQ,EQ
230120,230120,GOCLCORP,18744.0,8994.0,349.65,346.25,31.45,EQ,EQ
230120,230120,GOCOLORS,4626.0,2724.0,1161.25,1166.05,31.63,EQ,EQ
230120,230120,GODFRYPHLP,57726.0,15799.0,1914.85,1940.05,302.53,EQ,EQ
230120,230120,GODHA,3689981.0,2365952.0,1.9,2.0,44.95,EQ,EQ
230120,230120,GODREJAGRO,31473.0,20972.0,455.3,456.8,95.49,EQ,EQ
230120,230120,GODREJCP,1616181.0,991690.0,932.4,929.25,9246.52,EQ,EQ
230120,230120,GODREJIND,45277.0,22397.0,436.55,442.5,97.77,EQ,EQ
230120,230120,GODREJPROP,197627.0,60131.0,1231.15,1255.25,740.3,EQ,EQ
230120,230120,GOKEX,59438.0,27617.0,374.75,374.2,103.49,EQ,EQ
230120,230120,GOKUL,252496.0,89751.0,39.7,39.5,35.63,EQ,EQ
230120,230120,GOKULAGRO,1113565.0,208345.0,129.95,127.8,270.74,EQ,EQ
230120,230120,GOLDBEES,2310265.0,1458706.0,48.76,48.5,711.27,EQ,EQ
230120,230120,GOLDIAM,373185.0,166787.0,163.6,169.4,272.86,EQ,EQ
230120,230120,GOLDSHARE,60256.0,52262.0,48.8,48.45,25.5,EQ,EQ
230120,230120,GOLDTECH,496812.0,215886.0,54.15,48.95,116.9,EQ,EQ
230120,230120,GOODLUCK,398010.0,131881.0,490.1,488.3,646.35,EQ,EQ
230120,230120,GOODYEAR,10947.0,9196.0,1089.85,1091.7,100.22,EQ,EQ
230120,230120,GOYALALUM,32464.0,4675.0,185.55,190.9,8.67,EQ,EQ
230120,230120,GPIL,427195.0,179247.0,407.35,407.9,730.16,EQ,EQ
230120,230120,GPPL,1075037.0,608606.0,93.9,96.2,571.48,EQ,EQ
230120,230120,GPTINFRA,402544.0,140948.0,57.9,54.8,81.61,EQ,EQ
230120,230120,GRANULES,847373.0,293869.0,313.45,311.4,921.13,EQ,EQ
