Date,NSE_Code,NSE_Volume,NSE_Delivery,Price,PrevClose,Traded_Value_lacs,Segment
230210,MHLXMIRU,124992.0,63392.0,276.6,270.15,175.34,EQ
230210,MHRIL,125002.0,61739.0,272.8,275.4,168.42,EQ
230210,MID150BEES,1890548.0,1875340.0,120.01,119.8,2250.6,EQ
230210,MIDHANI,208707.0,75175.0,200.9,201.15,151.03,EQ
230210,MILTON,4400.0,4400.0,25.45,25.45,1.12,SM
230210,MINDACORP,195408.0,92176.0,204.4,202.4,188.41,EQ
230210,MINDTECK,7283.0,5125.0,130.15,133.15,6.67,EQ
230210,MIRCELECTR,476185.0,342865.0,15.0,15.65,51.43,EQ
230210,MIRZAINT,325727.0,111872.0,225.9,225.85,252.72,EQ
230210,MITCON,13409.0,9852.0,74.3,72.6,7.32,EQ
230210,MITTAL,16815.0,9626.0,11.7,11.75,1.13,EQ
230210,MKPL,600.0,600.0,770.0,750.0,4.62,SM
230210,M&M,3282665.0,582137.0,1365.45,1372.2,7948.79,EQ
230210,M&MFIN,3005491.0,1627769.0,265.05,270.4,4314.4,EQ
230210,MMFL,11154.0,6893.0,866.0,855.4,59.69,EQ
230210,MMP,15002.0,8991.0,122.0,123.55,10.97,EQ
230210,MMTC,460153.0,202977.0,33.3,33.25,67.59,EQ
230210,MODISONLTD,23503.0,13741.0,62.85,61.5,8.64,EQ
230210,MOGSEC,116.0,111.0,50.5,50.54,0.06,EQ
230210,MOHEALTH,1330.0,1313.0,22.64,22.95,0.3,EQ
230210,MOHITIND,22761.0,12529.0,15.15,15.5,1.9,EQ
230210,MOIL,146336.0,86980.0,157.15,159.4,136.69,EQ
230210,MOKSH,109644.0,106118.0,10.7,10.9,11.35,EQ
230210,MOL,208047.0,132879.0,98.2,98.35,130.49,EQ
230210,MOLDTECH,1414616.0,472767.0,249.15,207.8,1177.9,EQ
230210,MOLDTKPAC,61476.0,34052.0,966.25,944.55,329.03,EQ
230210,MOLOWVOL,1913.0,1266.0,24.54,24.88,0.31,EQ
230210,MOM100,43336.0,23889.0,32.92,32.84,7.86,EQ
230210,MOM50,677.0,672.0,179.98,179.87,1.21,EQ
230210,MOMENTUM,1659.0,1639.0,18.4,18.53,0.3,EQ
230210,MOMOMENTUM,2765.0,1097.0,37.02,36.7,0.41,EQ
230210,MON100,806049.0,548330.0,99.59,101.73,546.08,EQ
230210,MONARCH,100424.0,36639.0,241.25,234.15,88.39,EQ
230210,MONQ50,10792.0,8183.0,55.98,55.97,4.58,EQ
230210,MONTECARLO,155752.0,62897.0,601.4,604.8,378.26,EQ
230210,MOQUALITY,4.0,2.0,119.47,121.17,0.0,EQ
230210,MORARJEE,9412.0,6993.0,20.05,20.05,1.4,EQ
230210,MOREPENLAB,1423161.0,450082.0,28.4,28.05,127.82,EQ
230210,MOTHERSON,13721987.0,6743283.0,80.2,79.3,5408.11,EQ
230210,MOTILALOFS,36359.0,20299.0,683.6,677.75,138.76,EQ
230210,MOTOGENFIN,196797.0,84758.0,34.5,28.75,29.24,EQ
230210,MOVALUE,191.0,100.0,48.23,48.3,0.05,EQ
230210,MOXSH,4800.0,4800.0,90.75,91.0,4.36,SM
230210,MPHASIS,193468.0,118640.0,2153.35,2140.15,2554.73,EQ
230210,MPSLTD,54275.0,33959.0,1080.85,1095.15,367.05,EQ
230210,MRF,10500.0,1840.0,89070.9,88813.05,1638.9,EQ
230210,MRO-TEK,25634.0,9804.0,64.35,63.95,6.31,EQ
230210,MRPL,801179.0,355278.0,54.0,54.5,191.85,EQ
230210,MSPL,257378.0,188169.0,8.95,9.05,16.84,EQ
230210,MSTCLTD,129336.0,53214.0,298.6,295.3,158.9,EQ
230210,MSUMI,2902237.0,1857840.0,53.7,52.45,997.66,EQ
230210,MTARTECH,624262.0,177174.0,1726.05,1706.65,3058.11,EQ
230210,MTNL,891204.0,351026.0,22.2,22.2,77.93,EQ
230210,MUKANDLTD,361151.0,150492.0,134.85,125.1,202.94,EQ
230210,MUKTAARTS,6367.0,5557.0,54.0,53.5,3.0,EQ
230210,MUNJALAU,89508.0,57705.0,45.9,45.85,26.49,EQ
230210,MUNJALSHOW,104089.0,38023.0,94.65,93.0,35.99,EQ
230210,MURUDCERA,46963.0,29763.0,36.55,36.6,10.88,EQ
230210,MUTHOOTCAP,567700.0,231112.0,305.15,266.85,705.24,EQ
230210,MUTHOOTFIN,279736.0,143862.0,1013.95,1017.7,1458.69,EQ
230210,MWL,1200.0,1200.0,106.0,106.0,1.27,SM
230210,NACLIND,97906.0,23845.0,96.7,96.45,23.06,EQ
230210,NAGAFERT,365216.0,264811.0,10.35,10.8,27.41,EQ
230210,NAGREEKCAP,38397.0,25282.0,17.0,16.2,4.3,EQ
230210,NAGREEKEXP,19624.0,12451.0,37.15,35.35,4.63,EQ
230210,NAHARCAP,4680.0,3009.0,276.75,275.75,8.33,EQ
230210,NAHARINDUS,51483.0,38134.0,92.65,93.8,35.33,EQ
230210,NAHARPOLY,35996.0,21023.0,242.65,227.65,51.01,EQ
230210,NAHARSPING,35693.0,20923.0,239.2,242.65,50.05,EQ
230210,NAM-INDIA,1321218.0,1105393.0,223.5,222.75,2470.55,EQ
230210,NARMADA,1012596.0,286796.0,27.35,26.2,78.44,EQ
230210,NATCOPHARM,156588.0,87006.0,524.85,529.5,456.65,EQ
230210,NATHBIOGEN,17504.0,8665.0,158.75,155.75,13.76,EQ
230210,NATIONALUM,8570383.0,4038633.0,76.7,78.2,3097.63,EQ
230210,NAUKRI,228798.0,65078.0,3813.8,3824.4,2481.94,EQ
230210,NAVA,466215.0,249148.0,245.15,251.75,610.79,EQ
230210,NAVINFLUOR,328872.0,103631.0,4346.15,4202.25,4503.96,EQ
230210,NAVKARCORP,425727.0,214271.0,60.1,59.3,128.78,EQ
230210,NAVNETEDUL,220051.0,140903.0,105.2,107.75,148.23,EQ
230210,NAZARA,252604.0,152455.0,551.25,548.65,840.41,EQ
230210,NBCC,2883769.0,1277796.0,34.9,34.9,445.95,EQ
230210,NBIFIN,2.0,1.0,1633.25,1629.75,0.02,EQ
230210,NCC,4021496.0,1698377.0,93.8,92.9,1593.08,EQ
230210,NCLIND,857739.0,192579.0,176.55,164.55,340.0,EQ
230210,NDGL,288.0,232.0,1371.9,1373.4,3.18,EQ
230210,NDL,109045.0,68557.0,21.7,22.45,14.88,EQ
230210,NDRAUTO,21279.0,11949.0,632.75,655.5,75.61,EQ
230210,NDTV,532683.0,231322.0,208.5,216.35,482.31,EQ
230210,NECCLTD,387146.0,316226.0,24.65,24.25,77.95,EQ
230210,NECLIFE,291167.0,182919.0,19.0,19.45,34.75,EQ
230210,NELCAST,320525.0,93140.0,99.75,98.55,92.91,EQ
230210,NELCO,37823.0,16960.0,620.25,621.7,105.19,EQ
230210,NEOGEN,10263.0,6917.0,1261.9,1254.25,87.29,EQ
230210,NESCO,71377.0,48691.0,584.5,588.75,284.6,EQ
230210,NESTLEIND,26383.0,16643.0,19023.85,19000.3,3166.14,EQ
230210,NETF,446.0,284.0,186.47,187.17,0.53,EQ
230210,NETWORK18,648245.0,300941.0,60.85,60.95,183.12,EQ
230210,NEULANDLAB,6763.0,3614.0,1416.3,1422.25,51.19,EQ
230210,NEWGEN,115193.0,63987.0,448.1,441.1,286.73,EQ
230210,NFL,1741346.0,479500.0,57.15,57.4,274.03,EQ
230210,NGIL,18756.0,10933.0,69.35,70.8,7.58,EQ
230210,NGLFINE,1419.0,1207.0,1496.35,1485.4,18.06,EQ
230210,NH,81400.0,42079.0,719.1,724.05,302.59,EQ
230210,NHPC,5075707.0,3168117.0,40.0,40.75,1267.25,EQ
230210,NIACL,1536562.0,587861.0,102.5,106.9,602.56,EQ
230210,NIBL,18022.0,11194.0,19.25,18.9,2.15,EQ
230210,NIDAN,9000.0,8000.0,48.0,45.9,3.84,SM
230210,NIF100BEES,2771.0,1212.0,183.56,183.68,2.22,EQ
230210,NIFTYBEES,2023921.0,1314320.0,195.49,195.89,2569.36,EQ
230210,NIFTYQLITY,17903.0,8370.0,14.15,14.26,1.18,EQ
230210,NIITLTD,500249.0,192102.0,353.3,348.6,678.7,EQ
230210,NILAINFRA,155381.0,107768.0,6.15,6.2,6.63,EQ
230210,NILASPACES,172261.0,147968.0,2.9,2.95,4.29,EQ
230210,NILKAMAL,6118.0,2994.0,1925.1,1948.6,57.64,EQ
230210,NIPPOBATRY,9648.0,2818.0,360.8,368.6,10.17,EQ
230210,NIRAJ,14579.0,9383.0,28.9,28.8,2.71,EQ
230210,NITCO,16242.0,10005.0,24.25,24.25,2.43,EQ
230210,NITINSPIN,139734.0,94222.0,214.4,205.25,202.01,EQ
230210,NITIRAJ,11665.0,11001.0,72.75,72.7,8.0,EQ
230210,NKIND,930.0,657.0,37.0,39.2,0.24,EQ
230210,NLCINDIA,1558445.0,1008351.0,78.85,79.0,795.08,EQ
230210,NMDC,2189875.0,914761.0,118.8,119.9,1086.74,EQ
230210,NOCIL,185087.0,91825.0,211.55,209.25,194.26,EQ
230210,NOIDATOLL,305383.0,268425.0,7.0,7.1,18.79,EQ
230210,NOVARTIND,3497.0,2272.0,620.2,626.75,14.09,EQ
230210,NPBET,364.0,356.0,216.15,214.86,0.77,EQ
230210,NPST,19200.0,14400.0,318.0,327.9,45.79,SM
230210,NRAIL,6533.0,3951.0,264.7,258.95,10.46,EQ
230210,NRBBEARING,66463.0,31495.0,147.5,147.4,46.46,EQ
230210,NRL,158199.0,80011.0,126.35,121.25,101.09,EQ
230210,NSIL,377.0,217.0,2188.7,2186.95,4.75,EQ
230210,NTPC,9468345.0,6872572.0,165.0,166.0,11339.74,EQ
230210,NUCLEUS,11149.0,6482.0,400.6,396.35,25.97,EQ
230210,NURECA,55355.0,17706.0,367.85,374.45,65.13,EQ
230210,NUVOCO,84343.0,28019.0,377.85,372.45,105.87,EQ
230210,NV20BEES,6699.0,4757.0,106.13,107.29,5.05,EQ
230210,NYKAA,14136240.0,6903768.0,154.7,151.85,10680.13,EQ
230210,OAL,7034.0,4596.0,410.6,392.15,18.87,EQ
230210,OBCL,34133.0,17828.0,76.3,78.05,13.6,EQ
230210,OBEROIRLTY,768275.0,222824.0,859.0,845.1,1914.06,EQ
230210,OCCL,2936.0,2172.0,726.35,720.45,15.78,EQ
230210,OFSS,49742.0,22642.0,3176.6,3190.9,719.25,EQ
230210,OIL,876530.0,484919.0,223.55,229.1,1084.04,EQ
230210,OILCOUNTUB,14189.0,11887.0,14.55,15.35,1.73,EQ
230210,OLECTRA,88610.0,36130.0,466.35,464.9,168.49,EQ
230210,OMAXE,36375.0,14529.0,60.85,60.15,8.84,EQ
230210,OMINFRAL,113629.0,78321.0,43.25,44.9,33.87,EQ
230210,ONELIFECAP,74933.0,47284.0,12.55,13.0,5.93,EQ
230210,ONEPOINT,618596.0,283270.0,16.45,16.75,46.6,EQ
230210,ONGC,6396208.0,2478035.0,146.7,146.2,3635.28,EQ
230210,ONMOBILE,385996.0,167093.0,80.1,79.75,133.84,EQ
230210,ONWARDTEC,11203.0,6460.0,299.05,300.4,19.32,EQ
230210,OPTIEMUS,252317.0,208069.0,290.05,294.95,603.5,EQ
230210,ORBTEXP,4253.0,2366.0,147.7,146.6,3.49,EQ
230210,ORICONENT,64785.0,49131.0,24.9,24.9,12.23,EQ
230210,ORIENTABRA,12361.0,7338.0,27.05,27.0,1.98,EQ
230210,ORIENTALTL,14921.0,6168.0,7.75,7.6,0.48,EQ
230210,ORIENTBELL,4033.0,1568.0,513.5,516.2,8.05,EQ
230210,ORIENTCEM,315306.0,135746.0,123.1,122.0,167.1,EQ
230210,ORIENTELEC,106462.0,59331.0,278.5,275.35,165.24,EQ
230210,ORIENTHOT,178739.0,123176.0,70.85,70.3,87.27,EQ
230210,ORIENTLTD,4715.0,2937.0,57.95,59.05,1.7,EQ
230210,ORIENTPPR,2483641.0,926237.0,40.75,42.1,377.44,EQ
230210,ORISSAMINE,1434.0,1074.0,2695.85,2672.55,28.95,EQ
230210,ORTINLAB,20591.0,16040.0,23.15,22.85,3.71,EQ
230210,OSIAHYPER,8696.0,6730.0,225.0,221.5,15.14,EQ
230210,OSWALAGRO,57146.0,29244.0,33.05,33.2,9.67,EQ
230210,OSWALSEEDS,42000.0,28000.0,324.95,309.5,90.99,SM
230210,PAGEIND,52863.0,12795.0,38786.2,37960.15,4962.69,EQ
230210,PAISALO,2961705.0,695591.0,62.7,60.5,436.14,EQ
230210,PALREDTEC,44025.0,19043.0,158.9,160.3,30.26,EQ
230210,PANACEABIO,70623.0,39472.0,123.9,123.05,48.91,EQ
230210,PANAMAPET,79115.0,41491.0,302.9,305.55,125.68,EQ
230210,PANSARI,144.0,126.0,68.65,69.1,0.09,EQ
230210,PAR,9387.0,4953.0,163.05,160.8,8.08,EQ
230210,PARADEEP,1204604.0,491202.0,58.4,58.05,286.86,EQ
230210,PARAGMILK,160543.0,96572.0,86.5,87.85,83.53,EQ
230210,PARAS,207901.0,45117.0,521.6,522.9,235.33,EQ
230210,PARSVNATH,225284.0,145668.0,7.35,7.45,10.71,EQ
230210,PARTYCRUS,18000.0,14000.0,117.55,123.6,16.46,SM
230210,PASUPTAC,33499.0,23757.0,30.75,30.9,7.31,EQ
230210,PATELENG,2931339.0,1543949.0,14.8,14.95,228.5,EQ
230210,PATINTLOG,816181.0,340164.0,14.1,13.75,47.96,EQ
230210,PAYTM,47387857.0,23692611.0,650.55,705.95,154132.28,EQ
230210,PCBL,883635.0,484280.0,117.8,121.8,570.48,EQ
230210,PCJEWELLER,118099.0,118099.0,33.55,35.3,39.62,EQ
230210,PDMJEPAPER,135764.0,65509.0,41.75,41.85,27.35,EQ
230210,PDSL,18065.0,12646.0,313.45,321.2,39.64,EQ
230210,PEL,6449033.0,831599.0,891.0,837.1,7409.55,EQ
230210,PENIND,5039444.0,1709973.0,68.0,61.7,1162.78,EQ
230210,PENINLAND,104268.0,76183.0,12.1,12.35,9.22,EQ
230210,PERFECT,30000.0,30000.0,19.75,19.45,5.92,SM
230210,PERSISTENT,225054.0,79008.0,4890.7,4824.85,3864.04,EQ
230210,PETRONET,790630.0,449484.0,222.3,223.65,999.2,EQ
230210,PFC,2253572.0,799949.0,145.8,145.35,1166.33,EQ
230210,PFIZER,21304.0,7004.0,3972.4,3861.4,278.23,EQ
230210,PFOCUS,32182.0,18821.0,70.3,66.3,13.23,EQ
230210,PFS,292185.0,224716.0,15.9,15.9,35.73,EQ
230210,PGEL,183913.0,127550.0,1182.55,1136.95,1508.34,EQ
230210,PGHH,3973.0,2999.0,13832.85,13737.6,414.85,EQ
230210,PGHL,11653.0,6630.0,4702.9,4675.75,311.8,EQ
230210,PGIL,12371.0,6088.0,416.95,426.4,25.38,EQ
230210,PHANTOMFX,30000.0,27600.0,210.0,210.0,57.96,SM
230210,PHARMABEES,652353.0,422194.0,12.47,12.44,52.65,EQ
230210,PHOENIXLTD,105671.0,50113.0,1384.35,1365.15,693.74,EQ
230210,PIDILITIND,319443.0,170174.0,2316.15,2327.65,3941.49,EQ
230210,PIGL,6000.0,6000.0,74.0,73.0,4.44,SM
230210,PIIND,81806.0,31277.0,3133.6,3194.2,980.1,EQ
230210,PILANIINVS,1237.0,632.0,1853.15,1834.55,11.71,EQ
230210,PILITA,473854.0,353224.0,7.75,7.6,27.37,EQ
230210,PIONEEREMB,8874.0,5794.0,38.15,38.1,2.21,EQ
230210,PITTIENG,100833.0,34386.0,309.1,305.1,106.29,EQ
230210,PIXTRANS,6554.0,4291.0,787.2,771.5,33.78,EQ
230210,PLASTIBLEN,8969.0,6710.0,165.55,161.9,11.11,EQ
230210,PNB,56528450.0,7274338.0,51.25,51.0,3728.1,EQ
230210,PNBGILTS,73525.0,41047.0,61.15,61.1,25.1,EQ
230210,PNBHOUSING,463835.0,98170.0,567.65,584.8,557.26,EQ
230210,PNC,13408.0,9757.0,37.95,39.15,3.7,EQ
230210,PNCINFRA,302742.0,97138.0,334.45,331.15,324.88,EQ
230210,PODDARHOUS,3132.0,1255.0,162.35,163.15,2.04,EQ
230210,PODDARMENT,3456.0,2958.0,269.35,267.35,7.97,EQ
230210,POKARNA,33655.0,16610.0,395.1,386.95,65.63,EQ
230210,POLICYBZR,6080396.0,2033197.0,525.9,510.3,10692.58,EQ
230210,POLYCAB,136904.0,46550.0,2985.0,2995.7,1389.52,EQ
230210,POLYMED,47591.0,16396.0,901.95,877.65,147.88,EQ
230210,POLYPLEX,75607.0,35051.0,1526.6,1518.45,535.09,EQ
230210,PONNIERODE,56550.0,20809.0,465.65,453.3,96.9,EQ
230210,POONAWALLA,988416.0,375706.0,300.85,302.3,1130.31,EQ
230210,POWERGRID,8169120.0,6364149.0,214.1,212.85,13625.64,EQ
230210,POWERINDIA,18587.0,11335.0,3038.65,3001.5,344.43,EQ
230210,POWERMECH,95322.0,45548.0,1876.95,1862.35,854.91,EQ
230210,PPL,21627.0,9280.0,160.5,160.95,14.89,EQ
230210,PPLPHARMA,18349233.0,7304036.0,88.4,89.35,6456.77,EQ
230210,PRAENG,199971.0,59442.0,13.8,13.75,8.2,EQ
230210,PRAJIND,596880.0,311759.0,372.9,366.75,1162.55,EQ
230210,PRAKASH,259248.0,142776.0,61.75,62.45,88.16,EQ
230210,PRAKASHSTL,163434.0,107950.0,4.5,4.55,4.86,EQ
230210,PRAXIS,13206.0,8424.0,24.4,24.6,2.06,EQ
230210,PRECAM,16873.0,8781.0,102.85,102.15,9.03,EQ
230210,PRECISION,86000.0,16000.0,38.25,37.25,6.12,SM
230210,PRECOT,2093.0,1488.0,171.45,168.8,2.55,EQ
230210,PRECWIRE,197407.0,105839.0,69.55,67.75,73.61,EQ
230210,PREMEXPLN,4738.0,2002.0,399.05,397.0,7.99,EQ
230210,PREMIERPOL,9742.0,3937.0,91.8,93.0,3.61,EQ
230210,PRESSMN,27002.0,18883.0,61.6,62.85,11.63,EQ
230210,PRESTIGE,239157.0,136816.0,412.35,405.35,564.16,EQ
230210,PRICOLLTD,778381.0,208694.0,197.05,197.1,411.23,EQ
230210,PRIMESECU,111706.0,102224.0,101.8,100.5,104.06,EQ
230210,PRINCEPIPE,188287.0,101134.0,574.2,595.25,580.71,EQ
230210,PRITIKA,24000.0,24000.0,31.5,32.8,7.56,SM
230210,PRITIKAUTO,157654.0,114078.0,17.15,17.35,19.56,EQ
230210,PRIVISCL,96340.0,57610.0,910.8,924.8,524.71,EQ
230210,PROPEQUITY,27600.0,19200.0,156.5,160.25,30.05,SM
230210,PROZONINTU,246346.0,99549.0,26.85,27.2,26.73,EQ
230210,PRSMJOHNSN,292141.0,145991.0,104.6,102.6,152.71,EQ
230210,PRUDENT,196102.0,178295.0,912.2,891.7,1626.41,EQ
230210,PSB,4480877.0,1541288.0,29.25,27.9,450.83,EQ
230210,PSPPROJECT,200058.0,45052.0,683.75,695.25,308.04,EQ
230210,PSUBNKBEES,4531716.0,3495114.0,43.45,43.22,1518.63,EQ
230210,PTC,721452.0,426204.0,93.6,93.25,398.93,EQ
230210,PTL,34376.0,19219.0,31.7,31.85,6.09,EQ
230210,PUNJABCHEM,12434.0,8825.0,987.4,964.25,87.14,EQ
230210,PURVA,110129.0,40160.0,87.15,86.4,35.0,EQ
230210,PVP,184160.0,93721.0,9.35,9.25,8.76,EQ
230210,PVR,558715.0,191862.0,1698.75,1683.5,3259.26,EQ
230210,QGOLDHALF,8252.0,4547.0,48.45,48.87,2.2,EQ
230210,QMSMEDI,17000.0,8000.0,166.0,167.4,13.28,SM
230210,QNIFTY,322.0,250.0,1891.0,1895.49,4.73,EQ
230210,QUESS,143752.0,65178.0,395.05,389.45,257.49,EQ
230210,QUICKHEAL,17311.0,8603.0,157.7,156.25,13.57,EQ
230210,RADHIKAJWE,247540.0,62769.0,209.4,199.8,131.44,EQ
230210,RADIANTCMS,152162.0,114029.0,106.45,104.6,121.38,EQ
230210,RADICO,108444.0,32044.0,1137.2,1114.65,364.4,EQ
230210,RADIOCITY,160482.0,137940.0,13.5,13.6,18.62,EQ
230210,RAILTEL,2083210.0,745562.0,115.2,111.4,858.89,EQ
230210,RAIN,876549.0,293852.0,171.45,169.45,503.81,EQ
230210,RAINBOW,95531.0,52948.0,769.6,753.0,407.49,EQ
230210,RAJESHEXPO,361165.0,60211.0,855.2,862.35,514.92,EQ
230210,RAJMET,147743.0,111824.0,13.9,13.8,15.54,EQ
230210,RAJRATAN,15292.0,7081.0,778.05,775.65,55.09,EQ
230210,RAJSREESUG,98130.0,60805.0,45.6,43.8,27.73,EQ
230210,RALLIS,157777.0,46161.0,206.8,207.45,95.46,EQ
230210,RAMANEWS,21245.0,12373.0,13.8,13.9,1.71,EQ
230210,RAMAPHO,9222.0,6513.0,221.05,219.35,14.4,EQ
230210,RAMASTEEL,5714763.0,1824561.0,36.15,35.35,659.58,EQ
230210,RAMCOCEM,310663.0,86637.0,734.2,724.05,636.09,EQ
230210,RAMCOIND,38726.0,24833.0,145.0,144.25,36.01,EQ
230210,RAMCOSYS,43018.0,23187.0,236.6,239.05,54.86,EQ
230210,RAMKY,30426.0,19204.0,282.7,285.6,54.29,EQ
230210,RAMRAT,21976.0,13421.0,160.6,164.75,21.55,EQ
230210,RANASUG,727106.0,293212.0,22.9,22.65,67.15,EQ
230210,RANEENGINE,22686.0,5718.0,217.65,211.3,12.45,EQ
230210,RANEHOLDIN,83382.0,28567.0,962.95,911.6,275.09,EQ
230210,RATEGAIN,1615537.0,401257.0,374.9,362.7,1504.31,EQ
230210,RATNAMANI,24367.0,12692.0,2154.15,2197.3,273.4,EQ
230210,RAYMOND,341960.0,112930.0,1312.8,1325.85,1482.55,EQ
230210,RBA,1023016.0,469769.0,99.95,99.5,469.53,EQ
230210,RBL,38205.0,9438.0,735.1,725.6,69.38,EQ
230210,RBLBANK,4162147.0,852641.0,169.25,168.05,1443.09,EQ
230210,RBMINFRA,39000.0,39000.0,96.1,101.15,37.48,SM
230210,RCF,1953698.0,589367.0,110.5,110.55,651.25,EQ
230210,RECLTD,3526586.0,1764439.0,117.0,117.3,2064.39,EQ
230210,REDINGTON,838263.0,479944.0,181.05,181.25,868.94,EQ
230210,REFEX,68473.0,35872.0,280.65,289.35,100.67,EQ
230210,RELAXO,66864.0,30171.0,788.55,780.25,237.91,EQ
230210,RELCHEMQ,17310.0,12175.0,149.8,159.2,18.24,EQ
230210,RELIANCE,4979789.0,2634108.0,2336.65,2356.05,61549.88,EQ
230210,RELIGARE,269925.0,92500.0,157.05,158.4,145.27,EQ
230210,RELINFRA,858592.0,441308.0,130.95,127.3,577.89,EQ
230210,REMSONSIND,14238.0,6126.0,230.2,222.45,14.1,EQ
230210,RENUKA,5760793.0,1477506.0,47.85,47.4,706.99,EQ
230210,REPCOHOME,172203.0,60078.0,237.9,233.85,142.93,EQ
230210,REPL,15074.0,7266.0,152.85,158.35,11.11,EQ
230210,REPRO,4091.0,1498.0,378.95,373.15,5.68,EQ
230210,RESPONIND,42399.0,18558.0,123.35,117.9,22.89,EQ
230210,REVATHI,3474.0,2271.0,1119.0,1106.2,25.41,EQ
230210,REXPIPES,4000.0,4000.0,41.05,42.4,1.64,SM
230210,RGL,77486.0,3513.0,96.8,96.95,3.4,EQ
230210,RHFL,323615.0,169521.0,3.0,3.05,5.09,EQ
230210,RHIM,170013.0,84334.0,760.95,750.35,641.74,EQ
230210,RICOAUTO,673221.0,266399.0,86.3,84.9,229.9,EQ
230210,RIIL,156853.0,29791.0,846.6,844.15,252.21,EQ
230210,RITCO,7516.0,6115.0,150.1,152.95,9.18,EQ
230210,RITES,283003.0,86054.0,330.2,330.65,284.15,EQ
230210,RKDL,13452.0,10406.0,17.4,17.3,1.81,EQ
230210,RKEC,67415.0,47391.0,65.85,64.25,31.21,EQ
230210,RKFORGE,488565.0,234794.0,270.85,264.25,635.94,EQ
230210,RMDRIP,16000.0,14000.0,23.25,24.35,3.26,SM
230210,RML,310818.0,98541.0,483.55,453.25,476.5,EQ
230210,ROHLTD,44994.0,22209.0,271.7,267.4,60.34,EQ
230210,ROLEXRINGS,97653.0,50514.0,1831.3,1783.25,925.06,EQ
230210,ROLLT,28078.0,13299.0,1.25,1.25,0.17,EQ
230210,ROSSARI,36739.0,11295.0,690.55,681.75,78.0,EQ
230210,ROSSELLIND,47178.0,34357.0,263.4,269.0,90.5,EQ
230210,ROTO,122318.0,53223.0,570.55,600.15,303.66,EQ
230210,ROUTE,485760.0,187033.0,1269.8,1250.0,2374.95,EQ
230210,RPGLIFE,38861.0,17936.0,863.9,850.6,154.95,EQ
230210,RPOWER,12090065.0,6627607.0,11.65,11.7,772.12,EQ
230210,RPPINFRA,42693.0,23538.0,42.5,42.6,10.0,EQ
230210,RPPL,14314.0,6851.0,164.05,159.55,11.24,EQ
230210,RPSGVENT,13891.0,5882.0,443.95,438.0,26.11,EQ
230210,RSSOFTWARE,6297.0,4578.0,25.1,25.25,1.15,EQ
230210,RSWM,153569.0,83957.0,158.8,165.95,133.32,EQ
230210,RSYSTEMS,20112.0,15190.0,244.3,242.2,37.11,EQ
230210,RTNINDIA,1168871.0,612810.0,42.95,42.75,263.2,EQ
230210,RTNPOWER,2080840.0,1408016.0,3.65,3.65,51.39,EQ
230210,RUBYMILLS,14086.0,9368.0,197.4,196.15,18.49,EQ
230210,RUCHIRA,136306.0,55121.0,118.3,117.6,65.21,EQ
230210,RUPA,163456.0,96395.0,252.25,262.1,243.16,EQ
230210,RUSHIL,106540.0,56512.0,350.45,333.8,198.05,EQ
230210,RUSTOMJEE,3965.0,2095.0,482.75,483.9,10.11,EQ
230210,RVHL,10915.0,5540.0,22.05,21.8,1.22,EQ
230210,RVNL,3393279.0,1549350.0,71.6,72.5,1109.33,EQ
230210,SABEVENTS,1.0,1.0,3.9,4.0,0.0,EQ
230210,SADBHIN,122224.0,75946.0,4.9,4.95,3.72,EQ
230210,SAFARI,129052.0,38055.0,2104.05,1966.8,800.7,EQ
230210,SAGARDEEP,25296.0,15736.0,25.4,25.55,4.0,EQ
230210,SAGCEM,23603.0,8218.0,214.85,213.65,17.66,EQ
230210,SAH,107371.0,71840.0,81.4,82.0,58.48,EQ
230210,SAIL,8282686.0,1941346.0,84.55,85.35,1641.41,EQ
230210,SAKAR,31663.0,18253.0,229.35,235.45,41.86,EQ
230210,SAKHTISUG,235044.0,159332.0,21.9,21.5,34.89,EQ
230210,SAKSOFT,1074945.0,665377.0,145.2,148.2,966.13,EQ
230210,SAKUMA,217753.0,149656.0,14.05,13.75,21.03,EQ
230210,SALASAR,313091.0,211720.0,44.6,43.7,94.43,EQ
230210,SALONA,921.0,411.0,249.35,245.6,1.02,EQ
230210,SALSTEEL,232093.0,130168.0,16.55,16.6,21.54,EQ
230210,SALZERELEC,451461.0,153949.0,299.85,313.8,461.62,EQ
230210,SAMBHAAV,32127.0,27116.0,3.45,3.55,0.94,EQ
230210,SANDESH,2217.0,1324.0,903.45,909.65,11.96,EQ
230210,SANDHAR,40852.0,22916.0,228.05,234.3,52.26,EQ
230210,SANGAMIND,23450.0,16896.0,206.95,213.75,34.97,EQ
230210,SANGHIIND,491073.0,334281.0,62.25,61.6,208.09,EQ
230210,SANGHVIMOV,861980.0,414974.0,367.95,348.2,1526.9,EQ
230210,SANGINITA,13812.0,11845.0,20.95,20.7,2.48,EQ
230210,SANOFI,9933.0,6280.0,5353.8,5315.6,336.22,EQ
230210,SANSERA,43303.0,27209.0,745.3,746.05,202.79,EQ
230210,SAPPHIRE,64782.0,21044.0,1205.25,1262.95,253.63,EQ
230210,SARDAEN,79417.0,45501.0,1119.25,1080.95,509.27,EQ
230210,SAREGAMA,115818.0,58999.0,355.3,344.75,209.62,EQ
230210,SARLAPOLY,59237.0,46921.0,38.9,38.8,18.25,EQ
230210,SARVESHWAR,20379.0,9083.0,72.45,73.1,6.58,EQ
